Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,5212287,805631447,AMERICAN MEDICAL ASSOC,AMERICAN MEDICAL ASSOC,-,330 N WABASH AVE,-,CHICAGO,IL,D,After research on the web found possible DUNS,005212287 / 805631447,"On hoovers for JUNE DUNS we found company name ""AMERICAN MEDICAL ASSOCIATION"" and name and address matches completely and for MAY DUNS we found company name ""American Medical Association"" and name and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,AMERICAN MEDICAL ASSOCIATION,"330 N Wabash Ave #39300 Chicago, IL 60611-5885, United States ",312-464-5000 ,005212287 / 805631447,5212287
,130468432,606076180,MARSHALL GOLDMAN MOT,MARSHALL GOLDMAN MOT,-,24661 MILES RD,-,CLEVELAND,OH,D,After research on the web found possible DUNS,130468432 / 606076180,"On hoovers for JUNE DUNS we found company name ""Goldman, Marshall Motor Sales & Leasing Inc"" and name matches partially and address matches completely and for MAY DUNS we found company name ""Marshal Goldman Motor Sales"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Goldman, Marshall Motor Sales & Leasing Inc","24661 Miles Rd Cleveland, OH 44128-5403, United States ",216-831-9191 ,130468432 / 606076180,-
,1919604,107330342,EXCELA HEALTH,EXCELA HEALTH,-,532 W PITTSBURGH ST,-,GREENSBURG,PA,D,After research on the web found possible DUNS,001919604 / 107330342,"On hoovers for JUNE DUNS we found company name "" Westmoreland Regional Hospital "" where name and address matches partially and for MAY DUNS we found company name "" Excela Health Holding Company, Inc. "" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,Westmoreland Regional Hospital,"532 W Pittsburgh St Greensburg, PA 15601-2239, United States ",724-832-4000,001919604 / 107330342,001919604 / 107330342
,1210962,858753544,SIMMONS BOARDMAN,SIMMONS BOARDMAN,-,55 BROAD ST FL 26,-,NEW YORK,NY,D,After research on the web found possible DUNS,001210962 / 858753544,"On hoovers for JUNE DUNS we found company name ""Simmons-Boardman Publishing Corporation"" where name matches partially and address matches completely and for MAY DUNS we found company name ""SIMONS BOARDMAN PUBLISHING INC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,Simmons-Boardman Publishing Corporation,"55 Broad St Fl 26 New York, NY 10004-2580, United States ",212-620-7200,001210962 / 858753544,1210962
,73286759,75257907,CITY CENTER MUSIC&DRAMA,CITY CENTER MUSICDRAMA,-,70 LINCOLN CENTER PLZ,-,NEW YORK,NY,A,Accepted original DUNS based on input data given,73286759,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,"CITY CENTER OF MUSIC & DRAMA, INC.","20 Lincoln Center Plz Frnt 2 New York, NY 10023-6913, United States ",212-870-4266 ,-,-
,79104528,785527680,SILOCAF OF NO INC,SILOCAF USA LLC,-,5240 COFFEE DR,-,NEW ORLEANS,LA,D,After research on the web found possible DUNS,079104528 / 785527680,"On hoovers for JUNE DUNS we found company name ""Silocaf Usa, LLC"" where name and address matches completely and for MAY DUNS we found company name ""Silocaf of New Orleans, Inc."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Silocaf Usa, LLC","5240 Coffee Dr New Orleans, LA 70115-7752, United States ",504-896-7800 ,079104528 / 785527680,785527680
,41440827,826436735,S DAKOTA STATE MEDICAL,S DAKOTA STATE MEDICAL,-,2600 W 49TH ST,-,SIOUX FALLS,SD,D,After research on the web found possible DUNS,041440827 / 826436735,"On hoovers for JUNE DUNS we found company name ""SOUTH DAKOTA STATE MEDICAL ASSOCIATION"" where name matches partially and address matches completely and for MAY DUNS we found company name ""South Dakota State Medical Holding Co, Inc"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,SOUTH DAKOTA STATE MEDICAL ASSOCIATION,"2600 W 49th St Ste 200 Sioux Falls, SD 57105-6575, United States ",605-336-1965 ,041440827 / 826436735,826436735
,24980505,809885171,EMMES & COMPANY,EMMES & COMPANY,-,3161 MICHELSON DR,-,IRVINE,CA,C,After research on the web found better DUNS,47348744,"On hoovers for JUNE DUNS we found company name "" Emmes Co. LLC "" where name matches partially and address is different and for MAY DUNS we found company name "" Emmes Asset Management Company LLC "" where name matches partially and address is different. After research on web found better dUNS with company name "" Emmes Asset Management Company LLC "" where name matches partially and address matches completely.",http://emmesco.com/contact/,-,Branch,Emmes Asset Management Company LLC," 3161 Michelson Dr Ste 900 , Irvine, CA 92612-4409, United States ",949-852-8900,47348744,-
,55529853,362086428,WYATT INC,WYATT INC,-,4545 CAMPBELLS RUN RD,-,PITTSBURGH,PA,A,Accepted original DUNS based on input data given,55529853,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find any company.,,June,Headquarters,WYATT INCORPORATED,"4545 Campbells Run Rd Pittsburgh, PA 15205-1313, United States ",412-787-5800 ,-,'055529853
,74644360,64573936,LINCOLN CHILD CENTER,LINCOLN CHILD CENTER,-,1266 14TH ST,-,OAKLAND,CA,D,After research on the web found possible DUNS,074644360 / 064573936,"On hoovers for JUNE DUNS we found company name ""LINCOLN CHILD CENTER, INC."" where name matches partially and address matches completely and for MAY DUNS we found company name ""Lincoln Child Center, Inc."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"LINCOLN CHILD CENTER, INC.","1266 14th St Oakland, CA 94607-2205, United States ",510-273-4700 ,074644360 / 064573936,74644360
,120841903,16183536,FROM THE HEART CHC,FROM THE HEART CHC,-,4949 ALLENTOWN RD,-,SUITLAND,MD,A,Accepted original DUNS based on input data given,120841903,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find any company.,,June,Headquarters,"FROM THE HEART CHURCH MINISTRIES, INC.","4949 Allentown Rd Suitland, MD 20746-3934, United States ",-,301-899-9411 ,120841903
,28007004,794760889,ASTRA OIL COMPANY,ASTRA OIL CO,-,5718 WESTHEIMER RD,-,HOUSTON,TX,D,After research on the web found possible DUNS,028007004 / 794760889,"On hoovers for JUNE DUNS we found company name ""Astra Oil Company LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""ASTRA OIL COMPANY LLC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Headquarters,Astra Oil Company LLC,"5718 Westheimer Rd #1320 Houston, TX 77057-5745, United States ",713-243-8100 ,028007004 / 794760889,794760889
,3701516,41670949,ORGANIC INC.,ORGANIC INC,-,1285 AVENUE OF THE AMERICAS,-,NEW YORK,NY,A,Accepted original DUNS based on input data given,3701516,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find partially matching company name where address is different.,,June,Single Location,UBS Organization Trade Name/Tr,"1285 Avenue Of The Americas New York, NY 10019-6096, United States ",-,-,-
,77403083,607369642,ST JOSEPHS HEALTHCTR,ST JOSEPHS HEALTHCTR,-,301 PROSPECT AVE,-,SYRACUSE,NY,B,After research on the web accept original DUNS,607369642,We could find different company name with JUNE DUNS where address matches. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"St. Josephs Health Center Properties, Inc.","301 Prospect Ave Syracuse, NY 13203-1807, United States ",315-448-5764 ,-,607369642
,78439110,118048826,IES COMMERCIAL INC,IES COMMERCIAL INC,-,2810 S ROOSEVELT ST,-,TEMPE,AZ,D,After research on the web found possible DUNS,078439110 / 118048826,"On hoovers for JUNE DUNS we found company name ""Ies Commercial, Inc."" where name and address matches completely and for MAY DUNS we found company name ""Ies Commercial, Inc."" where name and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Single Location,"Ies Commercial, Inc.","2810 S Roosevelt St Tempe, AZ 85282-2021, United States ",480-379-6200 ,078439110 / 118048826,-
,24533211,13477117,BLUEFIELD CYCLES INC,BLUEFIELD CYCLES INC,-,PO BOX 1376,-,BLUEFIELD,-,A,Accepted original DUNS based on input data given,24533211,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,"Bluefield Cycles, Inc.","1804 Bland St Bluefield, WV 24701-4125, United States ",304-324-8116 ,-,-
,51001642,196930077,WARREN CHEVROLET INC,WARREN CHEVROLET INC,-,1703 AVENUE OF THE CITIES,-,EAST MOLINE,IL,A,Accepted original DUNS based on input data given,51001642,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,"WARREN CHEVROLET, INC.","1703 Avenue Of The Cities East Moline, IL 61244-4172, United States ",309-792-1550 ,-,-
,968823232,106518173,PARKWAY MZ INC,PARKWAY MZ INC,-,22565 HIGHWAY 59 N,-,KINGWOOD,TX,A,Accepted original DUNS based on input data given,968823232,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,"PARKWAY MZ, INC.","22565 Highway 59 N Kingwood, TX 77339-4404, United States ",281-312-6200 ,-,-
,829407225,75295246,SPECTRUM LABORATORY,SPECTRUM LABORATORY,-,14422 S SAN PEDRO ST,-,GARDENA,CA,A,Accepted original DUNS based on input data given,829407225,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Branch,"SPECTRUM LABORATORY PRODUCTS, INC.","14422 S San Pedro St Gardena, CA 90248-2027, United States ",310-516-8000 ,-,-
,49523485,120989983,WHITEHEAD INSTITUTE,WHITEHEAD INSTITUTE,-,9 CAMBRIDGE CTR,-,CAMBRIDGE,MA,D,After research on the web found possible DUNS,049523485 / 120989983,"On hoovers for JUNE DUNS we found company name ""Whitehead Institute"" where name and address matches completely and for MAY DUNS we found company name ""Whitehead Institute For Biomedical Research"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Whitehead Institute,"6 Cambridge Ctr Cambridge, MA 02142-1401, United States ",617-258-5114 ,049523485 / 120989983,-
,78570932,7906860,GAYLORD ENTERTAINMNT,RYMAN HOSPITALITY,-,1 GAYLORD DR,-,NASHVILLE,TN,D,After research on the web found possible DUNS,078570932 / 007906860,"On hoovers for JUNE DUNS we found company name "" Ryman Hospitality Properties, Inc. "" where name matches partially and address matches completely and for MAY DUNS we found company name ""Gaylord Entertainment Company"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Ryman Hospitality Properties, Inc.","1 Gaylord Dr Nashville, TN 37214-1207, United States ",615-316-6000 ,078570932 / 007906860,78570932
,153972922,56501231,DICKINSON FROZEN FOO,DICKINSON FROZEN FOO,-,1205 E IRON EAGLE DR,-,EAGLE,ID,A,Accepted original DUNS based on input data given,153972922,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find any company.,,June,Headquarters,"DICKINSON FROZEN FOODS, INC.","1205 E Iron Eagle Dr B Eagle, ID 83616-6725, United States ",208-938-7540 ,-,153972922
,168882173,30706519,NOLAN REAL ESTATE,NOLAN REAL ESTATE,-,2020 W89TH ST STE300,-,LEAWOOD,-,B,After research on the web accept original DUNS,30706519,We could find different company name with JUNE DUNS where address matches. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"NOLAN REAL ESTATE SERVICES, INC.","2020 W 89th St Ste 320 Leawood, KS 66206-1961, United States ",816-753-8380,-,30706519
,102151271,151154986,UNIVERSAL PEDIATRIC,UNIVERSAL PEDIATRIC,-,6750 WSTWN PKWY 115A,-,WEST DEMOINES,-,B,After research on the web accept original DUNS,151154986,We could find different company name with JUNE DUNS where address matches. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"UNIVERSAL PEDIATRIC SERVICES, INC"," 6750 Westown Pkwy Ste 115 , West Des Moines, IA 50266-7716, United States ",515-280-2160,-,151154986
,49023021,177886848,ASQ,ASQ,-,600 N PLANKINTON AVE,-,MILWAUKEE,WI,D,After research on the web found possible DUNS,049023021 / 177886848,"On hoovers for JUNE DUNS we found company name "" AMERICAN SOCIETY FOR QUALITY, INC. "" where name matches partially and address matches completely and for MAY DUNS we found company name ""Ansi-Asq National Accreditation Board, LLC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"AMERICAN SOCIETY FOR QUALITY, INC.","600 N Plankinton Ave Milwaukee, WI 53203-2914, United States ",414-272-8575 ,049023021 / 177886848,49023021
,785421561,967475778,CHILDRENS SERVICES,CHILDRENS SERVICE,-,2300 HIGH RIDGE RD,-,BOYNTON BEACH,FL,D,After research on the web found possible DUNS,785421561 / 967475778,"On hoovers for JUNE DUNS we found company name ""Children's Services Council of Palm Beach County"" where name matches partially and address matches completely and for MAY DUNS we found company name ""Children's Services Council Palm Beach County"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Children's Services Council of Palm Beach County,"2300 High Ridge Rd Boynton Beach, FL 33426-8747, United States",561-740-7000 ,785421561 / 967475778,785421561
,84749571,100441344,TROTWOOD MADISON CIT,TROTWOODMADISON CIT,-,3594 N SNYDER RD,-,TROTWOOD,OH,A,Accepted original DUNS based on input data given,84749571,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address matches completely,,June,Headquarters,Madison Trotwood City School District,"3594 N Snyder Rd Trotwood, OH 45426-3835, United States ",937-854-3050 ,-,84749571
