Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,174251434,123138658,AQR CAPITAL MANAGEME,AQR CAPITAL MANAGEME,,2 GREENWICH PLZ,,GREENWICH,CT,A,Accepted original DUNS based on input data given,174251434, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find different company name  where  partially  address matches,,June,Headquarters,Aqr Capital Management LLC,"2 Greenwich Plz
Greenwich, CT 06830-6390, 
United States",203-742-7500,,
,87216701,859411139,VISION CARE CENTER,VISION CARE CENTER,,7075 N SHARON AVE,,FRESNO,CA,A,Accepted original DUNS based on input data given,87216701, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find different company name  where  completely  address matches,,June,Headquarters,"Vision Care Center, A Medical Group, Inc","7075 N Sharon Ave
Fresno, CA 93720-3329, 
United States",559-486-2000 ,,
,41187858,112091694,GREAT RESULTS LTD,GREAT RESULTS LTD,,6110 CLARKSON LN,,HOUSTON,TX,A,Accepted original DUNS based on input data given,41187858, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find different company name  where  completely  address matches,,June,Single Location,"Great Results, Ltd.","6110 Clarkson Ln
Houston, TX 77055-5404, 
United States",713-316-0440 ,,
,183869593,967503660,SUNPOWER CORP,SUNPOWER CORP,,77 RIO ROBLES,,SAN JOSE,CA,A,Accepted original DUNS based on input data given,183869593, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find partially  company name matches  where  completely  address matches,,June,Headquarters,Sunpower Corporation,"77 Rio Robles
San Jose, CA 95134-1859, 
United States",408-240-5500,,
,19180446,57365546,AIR LINE PILOTS ASSOCIATION,AIR LINE PILOTS ASSOCIATION,,535 HERNDON PKWY,,HERNDON,VA,B,After research on the web accept original DUNS,19180446,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.

",,May,Branch,Airline Pilots Association International,"535 Herndon Pkwy
Herndon, VA 20170-5238, 
United States",703-689-2270 ,,57365546
,38840859,964687011,PORTS AMERICA INC,PORTS AMERICA INC,,55N.ARIZONAPL ST400,,CHANDLER,,A,Accepted original DUNS based on input data given,38840859," we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where not address matches.",,June,Branch,"PORTS AMERICA, INC.","55 N Arizona Pl Ste 400
Chandler, AZ 85225-5801, 
United States",480-496-7001 ,,44691103
,46324140,830658246,BODY CONTOUR CENTERS,BODY CONTOUR CENTERS,,150 LAKE ST S STE 250,,KIRKLAND,WA,A,Accepted original DUNS based on input data given,46324140," we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where not address matches.",,June,Single Location,Body Contour Centers LLC,"150 Lake St S Ste 250
Kirkland, WA 98033-6462, 
United States",206-838-1047,,
,956167006,826316742,POST ACUTE MEDICAL,POST ACUTE MEDICAL,,1828 GOOD HOPE RD,,ENOLA,PA,A,Accepted original DUNS based on input data given,956167006,"We could find different company name with JUNE DUNS where address matches complete. 
For MAY DUNS we could find input company name and address not  matches.",,June,Headquarters,"POST ACUTE MEDICAL AT VICTORIA, LLC","1828 Good Hope Rd Ste 102
Enola, PA 17025-1233, 
United States",717-731-9660 ,,
,77653269,787408632,HUNTSVILLE CITY BOAR,HUNTSVILLE CITY BOE,,200 WHITE ST,,HUNTSVILLE,,A,Accepted original DUNS based on input data given,77653269,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company namematches  and address not  matches.",,June,Single Location,Huntsville City Board of Education (inc),"200 White St Se
Huntsville, AL 35801-4104, 
United States",256-428-6800 ,,
,40537581,121543383,DEMOCRATIC NAT COMM,DEMOCRATIC NAT COMM,,430 S CAPITOL ST SE,,WASHINGTON,DC,A,Accepted original DUNS based on input data given,40537581,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Headquarters,DNC SERVICES CORPORATION,"430 S Capitol St Se Fl 3
Washington, DC 20003-4024, 
United States",202-863-8000 ,,
,787085807,825680598,RABOBANK NEDERLAND,RABOBANK NEDERLAND,,245 PARK AVE FLR 36,,NEW YORK,NY,A,Accepted original DUNS based on input data given,787085807,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Headquarters,RABOBANK NEDERLAND,"245 Park Ave
New York, NY 10167-3700, 
United States",212-916-7800 ,,
,159655021,962573635,PRESTIGE BRANDS HLDG,PRESTIGE BRANDS HLDG,,660WHITEPLAINSRD#250,,TARRYTOWN,,A,Accepted original DUNS based on input data given,159655021,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Headquarters,"PRESTIGE BRANDS HOLDINGS, INC.","660 White Plains Rd
Tarrytown, NY 10591-5139, 
United States",914-524-6800 ,,
,83906024,12476710,ALTAMED HEALTH SERVICES,ALTAMED HEALTH SERVICE,,2040 CAMFIELD AVE,,COMMERCE,CA,A,Accepted original DUNS based on input data given,83906024,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Headquarters,Altamed Health Services Corporation,"2040 Camfield Ave
Commerce, CA 90040-1502, 
United States",323-725-8751 ,,
,961881872,9074645,PUBLIC HEALTH TRUST,PUBLIC HEALTH TRUST,,169 E FLAGLER ST FL 5,,MIAMI,FL,A,Accepted original DUNS based on input data given,961881872,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  not  matches  and address not  matches.",,June,Branch,PUBLIC HEALTH TRUST OF MIAMI- DADE COUNTY FLORIDA,"169 E Flagler St Fl 5
Miami, FL 33131-1295, 
United States",786-466-8003 ,,118298673
,8874542,176105484,ATOS ORIGIN,ATOS ORIGIN,,5000 S BOWEN RD,,ARLINGTON,TX,A,Accepted original DUNS based on input data given,8874542,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Branch,Atos It Solutions and Services Inc.,"5000 S Bowen Rd
Arlington, TX 76017-2616, 
United States",817-246-8200 ,,270703879
,27388022,23046024,LEIDERENTERPRISESINC,LEIDERENTERPRISESINC,,2105 W COUNTY LINE RD,,JACKSON,NJ,A,Accepted original DUNS based on input data given,27388022,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Single Location,Leider Enterprises,"2105 W County Line Rd
Jackson, NJ 08527-2301, 
United States",732-414-2929 ,,
,968677067,68840735,TANGOME INC,TANGOME INC,,605 FAIRCHILD DR,,MOUNTAIN VIEW,CA,A,Accepted original DUNS based on input data given,968677067,We could find different company name with JUNE DUNS where address matches  complet. For MAY DUNS we could find input company name  matches  and address not  matches.,,June,Single Location,"TANGOME, INC.","605 Fairchild Dr
Mountain View, CA 94043-2234, 
United States",650-375-2620 ,,
,151849051,12420272,HAKKASAN LV LLC,HAKKASAN LV LLC,,6385 S RAINBOW BLVD,,LAS VEGAS,NV,A,Accepted original DUNS based on input data given,151849051,We could find different company name with JUNE DUNS where address matches  complete. For MAY DUNS we could find input company name  matches  and address not  matches.,,June,Headquarters,HAKKASAN HOLDINGS LLC,"6385 S Rainbow Blvd #800
Las Vegas, NV 89118-3201, 
United States",702-212-8804 ,,
,113067946,75220889,BESSEMER TRUST CO,BESSEMER TRUST CO,,100 WOODBRIDGE CENTER DR,,WOODBRIDGE,NJ,A,Accepted original DUNS based on input data given,113067946,We could find different company name with JUNE DUNS where address matches  complete. For MAY DUNS we could find input company name  matches  and address not  matches.,,June,Headquarters,THE BESSEMER GROUP INCORPORATED,"100 Woodbridge Ctr Dr
Woodbridge, NJ 07095-1162, 
United States",732-855-0800,,
,613425834,24312912,CALIBER FUNDING LLC,CALIBER HOME LOANS,,3701 REGENT BLVD,,IRVING,TX,A,Accepted original DUNS based on input data given,613425834,We could find different company name with JUNE DUNS where address matches  complete. For MAY DUNS we could find input company name  matches  and address not  matches.,,June,Headquarters,"Caliber Home Loans, Inc.","3701 Regent Blvd
Irving, TX 75063-2312, 
United States",800-401-6587 ,,
,41368944,842825585,URS CORP,URS CORP,,3600 O'DONNELL #300,,BALTIMORE,,A,Accepted original DUNS based on input data given,41368944,We could find different company name with JUNE DUNS where address matches  complete. For MAY DUNS we could find input company name  matches  and address not  matches.,,June,Single Location,URS,"3600 Odonnell St
Baltimore, MD 21224-5252, 
United States",410-468-0875 ,,
,60540382,946697786,GLENS FALLS HOSPITAL,GLENS FALLS HOSPITAL,,100 PARK ST,,GLENS FALLS,NY,D,After research on the web found possible DUNS,60540382/946697786,"On hoovers for JUNE DUNS we found company name ""Glens Falls Hospital "" and address matches completely   and for MAY DUNS we found company name ""Glens Falls Hospital "" and address matches completely   So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,Glens Falls Hospital,"100 Park St
Glens Falls, NY 12801-4447, 
United States",518-926-1000 ,60540382/946697786,
,128903387,73199531,ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,,209 REDWOOD SHORES PKWY,,REDWOOD CITY,CA,D,After research on the web found possible DUNS,128903387/73199531,"On hoovers for JUNE DUNS we found company name""E A Com, Inc."" and address matches and 
for MAY DUNS we found company name ""Electronic Arts Inc."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,"E A Com, Inc
","209 Redwood Shores Pkwy
Redwood City, CA 94065-1175, 
United States",650-628-1500 ,128903387/73199531,
,833220945,175624253,VCC. LLC.,VCC LLC,,PO BOX 555,,LITTLE ROCK,AR,B,After research on the web accept original DUNS,175624253,We could find different company name with JUNE DUNS where address not matches. For MAY DUNS we could find input company name and address partially matches.,,May,Headquarters,VRATSINAS CONSTRUCTION COMPANY,"216 Louisiana St
Little Rock, AR 72201-2706, 
United States

",501-376-0017 ,,
,11583744,173824934,CLEVELAND CLINIC,CLEVELAND CLINIC,,6801 BRECKSVILLE RD,,INDEPENDENCE,OH,D,After research on the web found possible DUNS,11583744/173824934,"On hoovers for JUNE DUNS we found company name""Marymount Hospital, Inc"" and address matches and 
for MAY DUNS we found company name""Cleveland Clinic Home Care Services"" and address matches. So both JUNE and MAY DUNS are considered.
""CLEVELAND CLINIC"" is trade name for ""Marymount Hospital, Inc"". for June DUNS.",,June/May,Branch/Single Location,Cleveland Clinic Home Care Services,"6801 Brecksville Rd Rk10
Cleveland, OH 44131-5032, 
United States",216-444-4663 ,11583744/173824934,
,58861659,796634512,EMERGENCY MEDICAL SERVICE,ENVISION HEALTHCARE,,55 CHURCH ST FL 6TH,,NEW HAVEN,CT,B,After research on the web accept original DUNS,796634512,We could find different company name with JUNE DUNS where address partially matches. For MAY DUNS we could find input company name and address matches.,,May,Single Location,Emergency Medical Services Cor,"55 Church St
New Haven, CT 06510-3014, 
United States",,,
,825340599,131923328,A&E TELEVISION NTWKS,AE TELEVISION NTWKS,,235 E 45TH ST,,NEW YORK,NY,D,After research on the web found possible DUNS,825340599/131923328,"On hoovers for JUNE DUNS we found company name""The Hearst Corporation"" and address matches and 
for MAY DUNS we found company name""A&E Television Networks, LLC"" and address matches. So both JUNE and MAY DUNS are considered.
""A & E TELEVISION"" is trade name for ""The Hearst Corporation"". for June DUNS.",,June/May,Branch/Headquarters,"A&E Television Networks, LLC","235 E 45th St
New York, NY 10017-3342, 
United States",212-210-1400 ,825340599/131923328,
,79767578,609170790,DEL MONTE FOODS,BIG HEART PET BRANDS,,375 N SHORE DR,,PITTSBURGH,PA,A,Accepted original DUNS based on input data given,79767578,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Branch,"DEL MONTE FOODS, INC.","375 N Shore Dr
Pittsburgh, PA 15212-5836, 
United States",412-222-4700 ,,659185227
,143951577,18841048,RUE LA LA INC,RUE LA LA INC,,20 CHANNEL ST,,BOSTON,MA,A,Accepted original DUNS based on input data given,143951577,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Headquarters,"RUELALA, INC.","20 Channel Ctr St
Boston, MA 02210-3402, 
United States",617-695-7300 ,,
,941319345,3569030,GLOBAL KNOWLEDGE TRN,GLOBAL KNOWLEDGE TRN,,9000 REGENCY PKWY,,CARY,NC,A,Accepted original DUNS based on input data given,941319345,"We could find different company name with JUNE DUNS where address matches  complete. 
For MAY DUNS we could find input company name  matches  and address not  matches.",,June,Headquarters,Global Knowledge Training LLC,"9000 Regency Pkwy Ste 400
Cary, NC 27518-8520, 
United States",919-388-1064,,
,33972352,33346706,IOWA STATE UNIVERSITY,IOWA STATE UNIVERSITY,,3606 ADMIN SERV BLDG,,AMES,,D,After research on the web found possible DUNS,33972352/033346706,"
On hoovers for JUNE DUNS we found company name""Iowa State University of Science and Technology"" and address matches completely and for MAY DUNS we found company name ""Iowa State University of Science and Technology "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch/Branch,"Iowa State University of Science and Technology
Ames, IA United States","3606 Accounting Services Bldg
Ames, IA 50011-0001, 
United States",515-294-8224 ,33972352/033346706,5309844
,79732169,805574923,VEYANCE TECHNOLOGIES,VEYANCE TECHNOLOGY,,703S CLEVELND MASSLN,,FAIRLAWN,OH,B,After research on the web accept original DUNS,805574923,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"VEYANCE TECHNOLOGIES, INC","703 S CLEVELAND MASSILLON RD, FAIRLAWN, OH",3306647000,-,805574923
,42232546,30865711,IHOP CORP,DINE EQUITY INC,,450 N BRAND BLVD FL 7,,GLENDALE,CA,D,After research on the web found possible DUNS,42232546 / 30865711,"On hoovers for JUNE DUNS we found company name ""INTERNATIONAL HOUSE OF PANCAKES, LLC "" and address matches completely and for MAY DUNS we found company name ""Dineequity, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"INTERNATIONAL HOUSE OF PANCAKES, LLC","450 N Brand Blvd
Glendale, CA 91203-2346, 
United States",818-240-6055 ,42232546 / 30865711,
