Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,800154437,31701522,ERMC II L.P.,ERMC II L P,,6148 LEE HWY,,CHATTANOOGA,TN,D,After research on the web found possible DUNS,800154437/ 031701522,"On hoovers for JUNE DUNS we found company name "" Ermc II, L.P."" and address matches completely and for MAY DUNS we found company name ""Ermc II, L.P "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Branch","Ermc II, L.P.","One Park Pl 6148 Lee Hwy Ste 300
Chattanooga, TN 37421, 
United States",423-899-2753,800154437/ 031701522,
,78385582,110060621,CORPUS CHRST UROLGY,CORPUS CHRST UROLGY,,601 TEXAN TRL STE 100,,CORPUS CHRISTI,TX,D,After research on the web found possible DUNS,78385582/110060621,"On hoovers for JUNE DUNS we found company name ""Corpus Christi Urology Group, Pllc"" and address matches completely and for MAY DUNS we found company name ""CORPUS CHRSTI URLOGY GROUP L.L.P. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location,Headquarters","Corpus Christi Urology Group, Pllc
","601 Texan Trl Ste 100
Corpus Christi, TX 78411-2548, 
United States",361-884-6381 ,078385582/110060621,
,27107812,125178546,BORGER INDPNDNT SCHL,BORGER INDPNDNT SCHL,,200 E 9TH ST,,BORGER,TX,D,After research on the web found possible DUNS,27107812/125178546,"On hoovers for JUNE DUNS we found company name "" Borger Independent School District"" and address matches completely and for MAY DUNS we found company name ""BORGER INDEPENDENT SCHOOL DISTRICT"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Branch","BORGER INDEPENDENT SCHOOL DISTRICT
","200 E 9th St
Borger, TX 79007-3612, 
United States",806-273-1006,27107812/125178546,
,7049894,66212135,KYB AMERICA LLC,KYB AMERICAS CORP,,850 N GRAHAM RD STE C,,GREENWOOD,IN,A,Accepted original DUNS based on input data given,7049894,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,"KYB Americas Corporation
","850 N Graham Rd
Greenwood, IN 46143-4600, 
United States",317-881-7772 ,,690547401
,827019444,86585986,PWR LLC,PWR LLC,,3900 COLONIAL BLVD STE 3,,FORT MYERS,FL,A,Accepted original DUNS based on input data given,827019444,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,"Pwr, LLC
","3900 Colonial Blvd Ste 3
Fort Myers, FL 33966-1014, 
United States",239-482-1168 ,,86585986
,7559532,78753825,2CCHECKOUT.COM,2CCHECKOUT COM,,855 GRANDVIEW AVE,,COLUMBUS,OH,A,Accepted original DUNS based on input data given,7559532,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"2CHECKOUT.COM INC
","855 Grandview Ave Ste 110
Columbus, OH 43215-1102, 
United States",614-921-2449 ,,
,23096683,1957745,CENTRAL GROCERS INC.,CENTRAL GROCERS INC,,11100 BELMONT AVE,,FRANKLIN PARK,IL,A,Accepted original DUNS based on input data given,23096683,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,"CENTRAL GROCERS, INC.
","11100 Belmont Ave
Franklin Park, IL 60131-1427, 
United States",815-553-8800 ,,1957745
,50843260,940913791,BPG DESIGNS LLC,BPG DESIGNS LLC,,7307 S HARL AVE,,TEMPE,AZ,B,After research on the web accept original DUNS,940913791,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,MAY,Single Location,"Bpg Designs, L.L.C.
","7307 S Harl Ave Ste 1
Tempe, AZ 85283-4367, 
United States",602-954-2223 ,,
,805585619,837566251,DYNACHEM INC,DYNACHEM INC,,15662 E 980 N,,WESTVILLE,,A,Accepted original DUNS based on input data given,805585619,we could find JUNE DUNS on hoovers with input company name match in tradestyle and address. For MAY DUNS we could NOT FIND ANYTHING.,,June,Single Location,"Dynachem, Inc.
","15662 E 980 North Rd
Westville, IL 61883-6138, 
United States",217-662-2136 ,,
,37941300,71940316,KIRKLAND PROPERTIES,KIRKLAND PROPERTIES,,605 STEED RD,,RIDGELAND,MS,D,After research on the web found possible DUNS,37941300/071940316,"On hoovers for JUNE DUNS we found company name ""Kirkland Properties"" and address matches completely and for MAY DUNS we found company name ""CAROL KIRKLAND "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location,Headquarters","Kirkland Properties
","605 Steed Rd
Ridgeland, MS 39157-9482, 
United States",601-982-7381,37941300/071940316,
,78616402,51532661,YUSEN AIR & SEA,YUSEN AIR SEA,,377 OAK ST,,GARDEN CITY,NY,A,Accepted original DUNS based on input data given,78616402,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,Yusen Logistics (americas) Inc.,"377 Oak St
Garden City, NY 11530-6553, 
United States",516-222-1777 ,,51532661
,108366212,116484622,J M  ONEILL INC,J M ONEILL INC,,5880W LAS POSITASBLV,,PLEASANTON #37,,A,Accepted original DUNS based on input data given,108366212,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"J M O'Neill Inc
","5880 W Las Positas Blvd Ste 37
Pleasanton, CA 94588-8552, 
United States",925-225-1200 ,,
,72378086,940415446,UCPN,UCPN,,380 WASHINGTON AVE,,ROOSEVELT,NY,D,After research on the web found possible DUNS,72378086/940415446,"On hoovers for JUNE DUNS we found company name ""UNITED CEREBRAL PALSY ASSOCIATION OF NASSAU COUNTY, INC."" and address matches completely and for MAY DUNS we found company name ""Ucp Nassau "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Single Location","UNITED CEREBRAL PALSY ASSOCIATION OF NASSAU COUNTY, INC.
","380 Washington Ave
Roosevelt, NY 11575-1899, 
United States",516-378-2000,72378086/940415446,
,143357825,949358790,CODY POOLS INC,CODY POOLS INC,,5117 S INTERSTATE 35,,GEORGETOWN,TX,D,After research on the web found possible DUNS,143357825/949358790,"On hoovers for JUNE DUNS we found company name "" Cody Pools, Inc."" and address matches completely and for MAY DUNS we found company name ""Cody Pools & Spas Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location,Headquarters","Cody Pools, Inc.
","5117 S Interstate 35
Georgetown, TX 78626-7549, 
United States",512-948-0036 ,143357825/949358790,
,883498446,32724614,INTERNATIONAL WIRE GROUP INC,INTERNATIONAL WIRE GROUP INC,,12 MASONIC AVE,,CAMDEN,NY,A,Accepted original DUNS based on input data given,883498446,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Headquarters,"INTERNATIONAL WIRE GROUP, INC.
","12 Masonic Ave
Camden, NY 13316-1202, 
United States",315-245-2000 ,,
,835168118,70636732,GATEWAY EXPRESS INC,GATEWAY EXPRESS INC,,9455 SW MAPLEWOOD DR,,PORTLAND,OR,A,Accepted original DUNS based on input data given,835168118,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"Gateway Express, Inc.
","9455 Ne Alderwood Rd
Portland, OR 97220-1696, 
United States",503-914-6317,,
,173058970,71538593,CHILD&FAMILYSPPRTSVC,CHILDFAMILYSPPRTSVC,,10439 S 51ST ST,,PHOENIX,AZ,D,After research on the web found possible DUNS,173058970/071538593,"On hoovers for JUNE DUNS we found company name "" CHILD & FAMILY SUPPORT SERVICES, INC"" and address matches completely and for MAY DUNS we found company name ""Child & Family Support Services, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Branch","CHILD & FAMILY SUPPORT SERVICES, INC.
","10439 S 51st St Ste 100
Phoenix, AZ 85044-5224, 
United States",480-635-9944 ,173058970/071538593,
,78401207,78488214,PRESTIGE INDUSTRIES,PRESTIGE IND,,1099WALL ST WEST#101,,LYNDHURST,,A,Accepted original DUNS based on input data given,78401207,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"PRESTIGE INDUSTRIES LLC
","1099 Wall St W
Lyndhurst, NJ 07071-3617, 
United States",646-586-0966 ,,
,76616176,829653752,GORDON COLLEGE,GORDON COLLEGE,,255 GRAPEVINE RD,,WENHAM,MA,A,Accepted original DUNS based on input data given,76616176,we could find JUNE DUNS on hoovers with input company name match address. For MAY DUNS we could NOT FIND ANYTHING.,,June,Single Location,"Gordon College
","255 Grapevine Rd
Wenham, MA 01984-1899, 
United States",978-927-2300 ,,
,838703614,40967189,THOMAS COOK DEST SVC,THOMAS COOK DEST SVC,,1650 SAND LAKE RD STE 300,,ORLANDO,FL,A,Accepted original DUNS based on input data given,838703614,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"Cook Thomas Group
","1650 Sand Lake Rd Ste 300
Orlando, FL 32809-9119, 
United States",407-857-7143 ,,
,13467522,141414230,THE RETIREMENT ADVNT,THE RETIREMENT ADVNT,,47 PARK PL STE 850,,APPLETON,WI,D,After research on the web found possible DUNS,13467522/141414230,"On hoovers for JUNE DUNS we found company name ""The Retirement Advantage Inc"" and address matches completely and for MAY DUNS we found company name ""The Retirement Advantage Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Branch","The Retirement Advantage Inc
","47 Park Pl Ste 850
Appleton, WI 54914-8233, 
United States",920-832-2544,13467522/141414230,
,61997395,141635883,TERRALLIANCE,NEOS INC,,6210 STN RDG ML 450,,PLEASANTON,,A,Accepted original DUNS based on input data given,61997395,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Headquarters,"Neos Geosolutions Inc.
","6210 Stoneridge Mall Rd #450
Pleasanton, CA 94588-3265, 
United States",925-738-2175 ,,
,783738743,108005190,TOYO INK NA,TOYO INK NA,,1225 N MICHAEL DR,,WOOD DALE,IL,A,Accepted original DUNS based on input data given,783738743,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Headquarters,"Toyo Ink International Corp
","1225 N Michael Dr
Wood Dale, IL 60191-1019, 
United States",866-969-8696,,
,23371261,785659780,LA PERLA FASHIONS,LA PERLA N AMERICA,,32 E 57TH ST FL 6,FL 6,NEW YORK,NY,D,After research on the web found possible DUNS,785659780/023371261,"On hoovers for JUNE DUNS we found company name ""La Perla North America, Inc."" and address matches completely and for MAY DUNS we found company name ""La Perla Fashions, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Single Location","La Perla Fashions, Inc.
","803 Madison Ave Fl 3
New York, NY 10065-5904, 
United States",646-422-0055,785659780/023371261,
,805510807,7894361,GARDEN OF LIGHT INC,GARDEN OF LIGHT INC,,127 PARK AVE STE 100,,EAST HARTFORD,CT,D,After research on the web found possible DUNS,805510807/007894361,"On hoovers for JUNE DUNS we found company name ""Garden of Light, Inc."" and address matches completely and for MAY DUNS we found company name ""Garden of Light, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Branch","Garden of Light, Inc.
","375 Park Ave
East Hartford, CT 06108-1750, 
United States",860-895-6622 ,805510807/007894361,
,623833766,19184507,NISSAN OF OMAHA LLC,NISSAN OF OMAHA LLC,,17410 BURT ST,,OMAHA,NE,A,Accepted original DUNS based on input data given,623833766,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"Nissan of Omaha, LLC
","17410 Burt St
Omaha, NE 68118-2937, 
United States",402-493-4000 ,,
,64851223,57319246,HSA UWC,HSA UWC,,4 W 43RD ST,,NEW YORK,NY,D,After research on the web found possible DUNS,64851223/057319246,"On hoovers for JUNE DUNS we found company name ""THE HOLY SPIRIT ASSOCIATION FOR THE UNIFICATION OF WORLD CHRISTIANITY"" and address matches completely and for MAY DUNS we found company name ""The Holy Spirit Association For The Unification of World Christianity "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters,Branch","THE HOLY SPIRIT ASSOCIATION FOR THE UNIFICATION OF WORLD CHRISTIANITY
","4 W 43rd St
New York, NY 10036-7408, 
United States",212-997-0050 ,64851223/057319246,
,196741730,10339398,HAWKINS ASH BAPTIE,HAWKINS ASH BAPTIE,,PO BOX 1508,,LA CROSSE,WI,D,After research on the web found possible DUNS,196741730/010339398,"On hoovers for JUNE DUNS we found company name "" Hawkins, Ash, Baptie & Co LLP"" and address matches completely and for MAY DUNS we found company name ""Hawkins Ash Cpas, LLP "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location,Headquarters","Hawkins, Ash, Baptie & Co LLP
","500 2nd St S Ste 200
La Crosse, WI 54601-4029, 
United States",608-784-7737,196741730/010339398,
,41420997,22121057,HUMMEL BROTHERS INC,HUMMEL BROTHERS INC,,4770 MERLE HAY RD,,URBANDALE,IA,A,Accepted original DUNS based on input data given,41420997,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,S Hummel,"4770 Merle Hay Rd
Urbandale, IA 50322-1963, 
United States",,,
,962612581,805340630,INTERMEDIA OUTDOORS,INTERMEDIA OUTDOORS,,3330 CHASTAIN MEADOW,,KENNESAW,,A,Accepted original DUNS based on input data given,962612581,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,"Intermedia Outdoors, Inc.
","3330 Chastain Meadows Pkwy Nw # 200
Kennesaw, GA 30144, 
United States",678-589-2000 ,,805340630
,86747735,25112181,SEMINOLE ENERGY SERVICE,SEMINOLE ENERGY SERVICE,,1323 E 71ST ST,,TULSA,OK,A,Accepted original DUNS based on input data given,86747735,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Headquarters,"CONTINUUM MIDSTREAM, L.L.C.
","1323 E 71st St Ste 300
Tulsa, OK 74136-5068, 
United States",918-492-2840 ,,
,21613899,37290678,NUBRIDGES LLC,LIAISON TECHNOLOGY,,3157 ROYAL DR STE 200,,ALPHARETTA,GA,A,Accepted original DUNS based on input data given,21613899,we could find JUNE DUNS on hoovers with input company name match  and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Single Location,"Nu Bridges
","3157 Royal Dr Ste 200
Alpharetta, GA 30022-2484, 
United States",770-730-3600 ,,
